Id,SalePrice
1929,112649.28908142327
1930,167540.6530107393
1931,166239.51970021147
1932,167302.36993540666
1933,160919.51350139288
1934,175069.7066848045
1935,176609.20930246342
1936,175336.11979850862
1937,175336.11979850862
1938,191692.16577120553
1939,245130.5472825216
1940,184018.92513303616
1941,175336.11979850862
1942,216459.24224483327
1943,186219.66505995922
1944,306443.002476142
1945,339633.4182589533
1946,179995.8364365624
1947,293434.9525060636
1948,187396.86905057347
1949,280915.26647539274
1950,155382.78767631183
1951,242485.06097126578
1952,183586.6504427198
1953,158587.96053538745
1954,170575.94862302567
1955,112189.74513187705
1956,229521.92912375962
1957,155885.6563846479
1958,301615.11558287597
1959,161322.32143848983
1960,122980.53625264979
1961,117638.00591948992
1962,105120.07994500044
1963,105120.07994500044
1964,114743.52127570986
1965,122642.61318742692
1966,128530.53554583453
1967,241470.98470279292
1968,406572.8952991943
1969,354437.48484558845
1970,380345.3262007482
1971,337098.3595130659
1972,243061.28476324416
1973,252377.0385732857
1974,303369.190062612
1975,370356.82693902886
1976,237513.72405200967
1977,327094.85445686785
1978,368830.284442284
1979,317424.0861352329
1980,187322.04366724237
1981,294599.49723594956
1982,186219.66505995922
1983,186219.66505995922
1984,215458.24282525666
1985,216174.23838147827
1986,237454.52532976662
1987,181528.82742521883
1988,175336.11979850862
1989,217028.85601657056
1990,238451.64086013433
1991,186219.66505995922
1992,220849.49443341276
1993,175069.7066848045
1994,264028.7139092578
1995,176127.35794023433
1996,292844.5790215815
1997,250150.33087700154
1998,332733.8686119394
1999,278914.3321941971
2000,307093.69172810623
2001,277532.29705156875
2002,241139.64470279292
2003,188723.65672192126
2004,220235.17788252636
2005,218348.64274656103
2006,188987.07169811692
2007,250309.95364536488
2008,181970.83109221404
2009,216459.24224483327
2010,191405.16065629397
2011,172434.83675711567
2012,177742.73143595186
2013,216192.8291311291
2014,176609.20930246342
2015,191405.16065629397
2016,216192.8291311291
2017,218479.88454490298
2018,124867.25233250011
2019,117638.00591948992
2020,119529.39949126699
2021,117638.00591948992
2022,178120.35787974807
2023,129387.08096355837
2024,311990.61949985713
2025,375216.115918123
2026,181528.82742521883
2027,173922.06769600522
2028,174335.12037893207
2029,175874.622996591
2030,244654.43804229924
2031,177768.4078822558
2032,216357.69146777646
2033,234752.58044801775
2034,174335.12037893207
2035,218746.29765860713
2036,173922.06769600522
2037,174335.12037893207
2038,262230.8945433622
2039,175256.6463301742
2040,268953.4837517156
2041,183697.55960490636
2042,216601.63907431092
2043,156737.19101255608
2044,160518.52725381358
2045,182600.68778514626
2046,156689.94874503132
2047,155169.5180879245
2048,124095.51394617994
2049,159452.66928916567
2050,165899.83702016008
2051,123296.01821106611
2052,140948.88055556192
2053,142985.02292596383
2054,104596.99210368595
2055,156935.16158595047
2056,148735.86935994917
2057,125386.56094122211
2058,186903.41300269225
2059,144587.56027023558
2060,154924.35467172982
2061,174371.12714239955
2062,140948.88055556192
2063,120542.49809308884
2064,143550.72067243664
2065,127771.56219245911
2066,187932.3915674283
2067,157575.3927616097
2068,220811.63667194516
2069,116474.6938423777
2070,111682.38455310576
2071,105675.81510309396
2072,145360.16455841027
2073,126389.80369179751
2074,149653.4518106981
2075,134759.92088366355
2076,116786.17040674547
2077,144587.56027023558
2078,125197.20520438017
2079,117561.24762631179
2080,123228.05085673995
2081,117705.97327381607
2082,161325.162453434
2083,125226.38352979525
2084,115498.29171456237
2085,140482.28178404452
2086,170112.49855266546
2087,125225.81448693907
2088,120103.02804219155
2089,105675.81510309396
2090,150514.48282009712
2091,126837.14461608595
2092,136466.25634238898
2093,153478.36309906823
2094,122966.94853297935
2095,120343.68219217697
2096,119505.34310493972
2097,108056.36713812136
2098,123745.69145830562
2099,104596.99210368595
2100,165741.46202091695
2101,154758.2271464878
2102,147233.40277572497
2103,106703.57305155501
2104,172587.14966626282
2105,124468.0285926473
2106,110402.43107465193
2107,211659.11304349534
2108,123514.6568555063
2109,134338.07651014056
2110,141061.32059151263
2111,144587.56027023558
2112,143131.65605514514
2113,116987.87666296148
2114,112084.1691216444
2115,128778.47364450393
2116,122470.91365444081
2117,123040.49128050421
2118,117365.81227500102
2119,124717.63580513907
2120,113424.38976166406
2121,118604.08742910397
2122,104970.46341763942
2123,114836.58494552832
2124,164451.29322841586
2125,150875.13729053276
2126,145480.60916132282
2127,161317.4018353243
2128,152291.95301715253
2129,112126.20124010876
2130,156910.62347867433
2131,144708.00487314814
2132,117599.29259312949
2133,123224.27162414744
2134,114576.96858246998
2135,112067.33415360052
2136,117729.68897800252
2137,130322.55800947099
2138,131824.66841312862
2139,147846.15862246702
2140,125459.86384792371
2141,125946.89526426754
2142,130322.55800947099
2143,144894.4516731024
2144,148623.7523266583
2145,125459.86384792371
2146,161903.41702182972
2147,157253.18674503133
2148,116140.3517593377
2149,121954.23842078075
2150,183584.13509995586
2151,104814.57598537313
2152,181863.56825571312
2153,156935.16158595047
2154,116654.86918705248
2155,114573.186592737
2156,286598.45555846964
2157,242942.13332316626
2158,273662.3219974747
2159,188284.8887104761
2160,175336.11979850862
2161,243345.78195800268
2162,356940.8544972936
2163,317642.572245544
2164,234491.3512279379
2165,160883.66533064065
2166,166823.58276365066
2167,222844.73604037575
2168,218746.29765860713
2169,217295.26913027468
2170,219155.10760178894
2171,152906.85644359147
2172,130106.5022332015
2173,182092.82983636681
2174,226258.16583339713
2175,189875.35061898007
2176,323067.48035279615
2177,298970.34348435997
2178,217704.07907345652
2179,165933.71477618485
2180,294200.2251251157
2181,205241.0482149969
2182,237973.2500553498
2183,186519.49563890658
2184,136588.45344415455
2185,129123.86663818965
2186,141192.80561918122
2187,141965.4099073559
2188,149860.49160552016
2189,253153.85022449418
2190,142049.65877394564
2191,142049.65877394564
2192,112649.28908142327
2193,109405.83270939025
2194,124163.48130050609
2195,122742.91846918613
2196,144587.56027023558
2197,124483.58644415444
2198,152997.55041459994
2199,160286.681192975
2200,113216.27083129462
2201,119785.34711239122
2202,150613.61488975037
2203,158034.3582260445
2204,154750.65073233942
2205,124470.54157991635
2206,133984.759773902
2207,161292.60351114708
2208,182586.34304600125
2209,246341.61286290473
2210,105869.77000488782
2211,121933.22462910527
2212,113765.40271586891
2213,114138.87402982239
2214,136107.01299894886
2215,121603.17970385138
2216,169474.01254583322
2217,120070.02809800066
2218,115639.8390301703
2219,105675.81510309396
2220,106581.6666647207
2221,247129.7920672449
2222,245152.7873904005
2223,367183.74454865465
2224,219155.10760178894
2225,162783.34058824225
2226,266087.70561176754
2227,221113.22132303004
2228,240317.00914265282
2229,216868.0521880151
2230,175336.11979850862
2231,188605.59560753033
2232,236514.2537469694
2233,178829.693555924
2234,205226.68684558437
2235,245130.5472825216
2236,299729.7361545048
2237,326809.17813841393
2238,186366.92777677317
2239,168260.84621558592
2240,179388.7846165728
2241,162120.61917277315
2242,125823.98704010462
2243,124944.54849094398
2244,105120.07994500044
2245,105120.07994500044
2246,162120.61917277315
2247,107610.81641300899
2248,123508.20050796068
2249,123542.90405913364
2250,131322.71350842528
2251,178771.36336463064
2252,157873.76083978024
2253,174923.06711558177
2254,176393.77105393846
2255,175069.7066848045
2256,216192.8291311291
2257,231649.41940975306
2258,180020.26255111405
2259,175069.7066848045
2260,152671.59158712838
2261,178802.14386084062
2262,179338.19098553597
2263,316015.3249014048
2264,361384.90221896017
2265,179180.66354581554
2266,242022.59564672754
2267,377095.13854138064
2268,362834.28558605484
2269,158498.01205983004
2270,163438.3406155056
2271,170181.24609340978
2272,169808.81922290238
2273,156625.4435756578
2274,149708.16653219832
2275,157316.82863012032
2276,148772.27728402524
2277,160410.5131773207
2278,150946.66809408666
2279,124095.51394617994
2280,131171.00136575045
2281,185485.0787540868
2282,186454.22856947125
2283,107172.72186036137
2284,108542.70870273838
2285,128652.16062157553
2286,124867.25233250011
2287,318627.4644132794
2288,290764.62847728917
2289,369823.25867573736
2290,356384.78881317907
2291,319125.4546367887
2292,366158.6537482419
2293,381621.5902179797
2294,382992.04450170294
2295,378257.69544614246
2296,250547.94188770035
2297,232054.00453326356
2298,324601.7136582387
2299,422796.55632360594
2300,289898.38150162663
2301,220235.17788252636
2302,242194.24022233475
2303,288170.75624332746
2304,188209.2942934636
2305,177768.4078822558
2306,177768.4078822558
2307,186219.66505995922
2308,235985.62437464905
2309,238080.1052315456
2310,186219.66505995922
2311,190031.00022349332
2312,175336.11979850862
2313,175336.11979850862
2314,216459.24224483327
2315,175336.11979850862
2316,231645.19459008172
2317,186848.74876380322
2318,175069.7066848045
2319,175069.7066848045
2320,182263.41373109125
2321,238745.01228923435
2322,181528.82742521883
2323,176689.58369241367
2324,174923.06711558177
2325,236614.70807849301
2326,175336.11979850862
2327,230540.158117887
2328,230540.158117887
2329,175336.11979850862
2330,175336.11979850862
2331,329223.9140027471
2332,326392.2439860292
2333,313123.5706939462
2334,269826.9748377558
2335,273662.3219974747
2336,300156.7061392233
2337,186992.79054234576
2338,236946.04807849304
2339,237306.72381082084
2340,348746.44897509256
2341,238560.38653556362
2342,235707.205550127
2343,234911.58224158778
2344,231342.30515806758
2345,186709.78456359106
2346,186219.66505995922
2347,186519.49563890658
2348,218888.6944880848
2349,216459.24224483327
2350,220517.8941397414
2351,239954.43227165114
2352,261307.3213581011
2353,304903.9277689673
2354,167540.6530107393
2355,168268.2205579274
2356,168590.0993404825
2357,235731.78397725575
2358,219155.10760178894
2359,111424.58157808376
2360,119496.63401497486
2361,125386.56094122211
2362,297703.2922669209
2363,124403.42420878467
2364,132141.66741406583
2365,190459.78160533917
2366,176287.95192523277
2367,237012.82635150582
2368,185485.0787540868
2369,235985.62437464905
2370,174335.12037893207
2371,179074.6605862126
2372,186219.66505995922
2373,246792.1819532575
2374,287680.21558429376
2375,234162.09810304127
2376,218021.9769724039
2377,264427.5825657779
2378,145828.6321890895
2379,174140.7595189095
2380,130409.48466337494
2381,148060.06899040943
2382,161097.8059471702
2383,239125.5349914987
2384,258751.01197978758
2385,136708.8980470671
2386,130322.55800947099
2387,140414.31442971836
2388,145619.51483136267
2389,128388.10855686034
2390,161903.41702182972
2391,124867.25233250011
2392,120766.37674617865
2393,144708.00487314814
2394,126510.24829471007
2395,169669.08101995938
2396,151137.7721635231
2397,182728.6749223798
2398,124302.34748979952
2399,105675.81510309396
2400,104596.99210368595
2401,114986.20147288936
2402,142424.980075328
2403,156461.6041142842
2404,145639.8013268808
2405,145360.16455841027
2406,122693.93025388345
2407,124935.21968682627
2408,129797.91384837353
2409,142749.23812745942
2410,156689.94874503132
2411,122742.91846918613
2412,155072.0882125831
2413,145054.159041753
2414,146652.34066882214
2415,156203.95045562298
2416,124583.16454797372
2417,125454.52829554825
2418,124095.51394617994
2419,125745.69213851723
2420,124095.51394617994
2421,157253.18674503133
2422,131171.00136575045
2423,136321.2714328365
2424,147696.6636941797
2425,270801.5801361568
2426,116311.41390094638
2427,154687.61868362664
2428,129330.74135613137
2429,119529.39949126699
2430,124867.25233250011
2431,144587.56027023558
2432,125454.52829554825
2433,144587.56027023558
2434,144587.56027023558
2435,148635.03102160382
2436,124163.48130050609
2437,115998.80444372976
2438,124401.09908396976
2439,122704.96301542544
2440,117488.38939212888
2441,122704.96301542544
2442,122704.96301542544
2443,127797.05336121967
2444,106736.3277340091
2445,114138.87402982239
2446,151263.70732729256
2447,156009.61100212374
2448,157655.61785565273
2449,111952.13392463741
2450,129305.48703570478
2451,115841.21412231628
2452,214914.35059841227
2453,123228.05085673995
2454,151341.81893697544
2455,122306.69594305874
2456,124124.60021822117
2457,110129.59574717755
2458,111952.13392463741
2459,117077.10684574927
2460,117779.55323509788
2461,121518.01589465336
2462,124717.63580513907
2463,119878.81441889322
2464,186171.81601202476
2465,119051.32057618558
2466,124717.63580513907
2467,115841.21412231628
2468,124303.95980519513
2469,123078.43432937893
2470,196061.40955190916
2471,161292.60351114708
2472,169628.335428818
2473,117866.75158593911
2474,118742.29194884293
2475,184562.0893513657
2476,112417.36508307773
2477,127529.24991069527
2478,158734.3408838747
2479,133180.39672779714
2480,133300.8413307097
2481,129011.73098480137
2482,116561.55915756484
2483,120766.37674617865
2484,122994.00149575532
2485,123833.43637525219
2486,166742.2033224381
2487,226631.35675452664
2488,112790.83639703123
2489,147512.29432750118
2490,160396.69422252534
2491,124344.1644911856
2492,178266.78226374678
2493,166320.52538864783
2494,182728.6749223798
2495,161903.41702182972
2496,226234.9426117256
2497,129212.73941230794
2498,117705.97327381607
2499,127422.14069431376
2500,133604.8498180246
2501,148735.86935994917
2502,132250.68320862134
2503,124838.08040805162
2504,178129.4434337282
2505,226454.76643222035
2506,249008.035128053
2507,328517.4379911163
2508,249458.09852818228
2509,236486.52207515287
2510,235731.78397725575
2511,182866.53267333377
2512,218746.29765860713
2513,219253.04488486281
2514,184392.33940594256
2515,167232.17350512493
2516,175336.11979850862
2517,166557.16964994653
2518,168195.57914615053
2519,220716.7261637413
2520,218746.29765860713
2521,215453.595487742
2522,218757.23425858805
2523,124224.84445540515
2524,125687.10855184909
2525,125949.76719539262
2526,125756.01968577848
2527,130674.34076437999
2528,119081.43662582833
2529,117638.00591948992
2530,118425.37188250563
2531,247542.86054243785
2532,223978.65409816042
2533,216583.2169918792
2534,241689.69374082235
2535,258459.58458695118
2536,185378.10254672088
2537,179572.75449504796
2538,175069.7066848045
2539,179694.5895405994
2540,186219.66505995922
2541,175069.7066848045
2542,175336.11979850862
2543,122980.53625264979
2544,130700.93839975109
2545,130087.29813813644
2546,143670.6907026806
2547,126540.62379191369
2548,186223.17703444086
2549,175069.7066848045
2550,347150.7803200975
2551,167234.84808671268
2552,123228.05085673995
2553,142049.65877394564
2554,144708.00487314814
2555,109721.46540245354
2556,112649.28908142327
2557,117638.00591948992
2558,214712.9684991204
2559,149553.48971116307
2560,112883.45786440425
2561,104596.99210368595
2562,119321.15407594116
2563,156128.90383498213
2564,159337.08102726648
2565,156014.72886156893
2566,144708.00487314814
2567,117364.33131475776
2568,182728.6749223798
2569,179995.8364365624
2570,105869.77000488782
2571,247716.36190111854
2572,165728.16961235998
2573,183289.75599326967
2574,344766.9134054939
2575,109419.4157224923
2576,129089.27216548906
2577,159832.35177976714
2578,114975.20387324785
2579,107785.30878177742
2580,156134.33089220268
2581,129797.91384837353
2582,122704.96301542544
2583,244438.20466405273
2584,148989.65647027318
2585,191065.4171083131
2586,185087.7340543318
2587,233647.40152623877
2588,124464.9726907363
2589,123859.49511885023
2590,224544.97293110978
2591,240767.3865670426
2592,269751.3682093436
2593,237012.82635150582
2594,166550.3805870478
2595,184955.6868807057
2596,316457.4482591641
2597,234498.74005062442
2598,311378.4906165632
2599,325692.54845051165
2600,257991.83035520953
2601,166557.16964994653
2602,107104.7545060352
2603,105120.07994500044
2604,107104.7545060352
2605,107542.18060491774
2606,123884.11560006267
2607,168529.40053602564
2608,185535.32308725745
2609,150355.62734417713
2610,112649.28908142327
2611,182728.6749223798
2612,147192.45186921395
2613,126807.00723797597
2614,127412.475736108
2615,145946.14302990536
2616,123514.6568555063
2617,169317.94182895307
2618,172138.50051043436
2619,208053.8565666652
2620,175069.7066848045
2621,218746.29765860713
2622,225329.12378790602
2623,264241.5620859945
2624,344787.6532039842
2625,371271.45719971287
2626,178276.0062476444
2627,176699.30834173376
2628,330600.1076478688
2629,366591.78095035884
2630,292160.4355880865
2631,448749.35411216156
2632,326102.23980999825
2633,291257.4241127855
2634,361135.11160251976
2635,141649.35939157556
2636,163134.31223383697
2637,129777.61977051983
2638,232754.45588194777
2639,167348.00266377136
2640,142085.85451026846
2641,118425.37188250563
2642,222844.73604037575
2643,107172.72186036137
2644,118157.93118641648
2645,107172.72186036137
2646,105120.07994500044
2647,107172.72186036137
2648,128530.53554583453
2649,148635.03102160382
2650,128530.53554583453
2651,122642.61318742692
2652,442163.91843920195
2653,242326.7611888209
2654,332671.55805062165
2655,340239.0530271618
2656,289733.86033851164
2657,251249.82868040403
2658,289686.47404646786
2659,290691.9384825777
2660,271914.63844697643
2661,327650.27281144273
2662,326116.03950600023
2663,219000.5572304672
2664,236192.6246158379
2665,270990.1827750288
2666,246885.31200418394
2667,175336.11979850862
2668,175336.11979850862
2669,186848.74876380322
2670,279112.14231666655
2671,175336.11979850862
2672,185485.0787540868
2673,234669.62990938927
2674,235407.37497117964
2675,175633.1186039861
2676,175336.11979850862
2677,225617.42084797437
2678,269665.448733989
2679,226729.2195401462
2680,286714.7328970763
2681,323257.2112424563
2682,312906.20680144447
2683,530701.5935082055
2684,307105.1120584818
2685,315495.26400132204
2686,223299.66861760974
2687,249174.15124519484
2688,236810.931081229
2689,184018.92513303616
2690,434811.3261134643
2691,216192.8291311291
2692,168268.2205579274
2693,191394.67023320973
2694,169317.6668876706
2695,176609.20930246342
2696,175069.7066848045
2697,218888.6944880848
2698,218746.29765860713
2699,190765.58652936574
2700,181667.71507856878
2701,175336.11979850862
2702,124935.21968682627
2703,145908.31993539789
2704,144511.2623451814
2705,125153.85833126646
2706,123765.46902092604
2707,122456.31247041978
2708,131162.38635808683
2709,123833.43637525219
2710,124701.17032584162
2711,248561.6550589594
2712,325171.8513390746
2713,167962.41563390076
2714,173922.06769600522
2715,174335.12037893207
2716,174350.84907785107
2717,213753.91324294443
2718,236192.6246158379
2719,157950.20958250127
2720,148856.31396286172
2721,129500.94403757037
2722,159810.83142492038
2723,123514.6568555063
2724,121451.97137952282
2725,129500.94403757037
2726,143273.88228855687
2727,156767.188455623
2728,156935.16158595047
2729,151245.484364225
2730,145360.16455841027
2731,114975.20387324785
2732,124674.49444065701
2733,155435.61013110273
2734,156778.93639720208
